R_angstrom,method,root_index,E_root_Ha,overlap_sq_D0,overlap_sq_D1,overlap_sq_D2,overlap_sq_Q1
2.9,ExtSQD,2,-92.1441162737,7.457426e-21,4.950811e-19,4.905344e-01,2.612088e-18
2.9,ExtSQD,3,-92.1396042134,6.355473e-17,2.472514e-01,2.492729e-15,6.885479e-17
2.9,ExtSQD,4,-92.1380995409,2.032133e-17,9.360077e-16,3.051347e-01,3.824988e-17
2.9,ExtSQD,5,-92.1371874353,3.089000e-17,2.731975e-17,1.936450e-01,1.775004e-16
2.9,ExtSQD,6,-92.1366229655,1.682728e-01,8.897800e-16,8.583719e-15,2.234479e-01
2.9,ExtSQD,7,-92.1333587566,3.808733e-18,1.147002e-02,6.306973e-18,7.301329e-17
2.9,ExtSQD,8,-92.1078733427,8.528594e-02,1.256749e-13,5.944558e-13,3.315855e-01
2.9,ExtSQD,9,-92.0828984661,6.791702e-04,1.181085e-14,4.651548e-14,2.241152e-03
2.9,ExtSQD,10,-92.0822226462,1.832610e-14,1.095925e-13,1.150922e-14,5.796254e-15
2.9,ExtSQD,11,-92.0814753012,3.128005e-16,3.779189e-03,4.901039e-15,1.217312e-15
2.9,ExtSQD,12,-92.0803798033,2.345687e-17,1.826959e-13,3.848737e-03,9.431424e-18
2.9,ExtSQD,13,-92.0801039017,3.501318e-15,1.453317e-14,1.417014e-17,4.943517e-16
2.9,ExtSQD,14,-92.0446266986,2.975296e-08,1.109720e-13,2.908619e-13,1.115855e-07
2.9,CIPSI_EN_SQD,0,-92.1467291570,9.998426e-01,8.132596e-17,3.766610e-19,2.201775e-05
2.9,CIPSI_EN_SQD,1,-92.1465295390,8.630982e-17,9.993500e-01,2.682176e-19,3.323166e-19
2.9,CIPSI_EN_SQD,2,-92.1443429601,2.197939e-05,1.034978e-18,4.615168e-16,9.998457e-01
2.9,CIPSI_EN_SQD,3,-92.1443419064,2.413980e-18,6.430122e-19,4.964637e-03,7.055343e-14
2.9,CIPSI_EN_SQD,4,-92.1442792069,3.976062e-19,5.895519e-19,2.637755e-01,6.125377e-18
2.9,CIPSI_EN_SQD,5,-92.1441414423,1.346040e-19,5.599099e-19,7.311269e-01,7.034806e-19
2.9,CIPSI_EN_SQD,6,-92.1441115030,5.913416e-21,5.309201e-04,1.904274e-19,2.933276e-17
2.9,CIPSI_EN_SQD,7,-92.1396895717,3.486880e-06,2.730228e-19,6.564623e-19,2.891298e-07
2.9,CIPSI_EN_SQD,8,-92.1394733843,3.534463e-20,3.836488e-07,4.569469e-20,9.903968e-21
2.9,CIPSI_EN_SQD,9,-92.0888682207,1.987821e-07,7.789534e-20,1.341493e-18,1.167732e-07
2.9,CIPSI_EN_SQD,10,-92.0882795790,6.227134e-20,6.346087e-07,2.856591e-20,1.634214e-20
2.9,CIPSI_EN_SQD,11,-92.0873909159,1.274431e-17,5.397502e-17,7.322819e-18,1.237329e-17
2.9,CIPSI_EN_SQD,12,-92.0873874497,1.858108e-19,3.348609e-20,8.972600e-08,7.833895e-18
2.9,CIPSI_EN_SQD,13,-92.0847132134,3.721755e-18,1.689592e-16,1.005014e-18,6.441323e-18
2.9,CIPSI_EN_SQD,14,-92.0474444220,1.570297e-15,4.754018e-09,5.398057e-18,3.217709e-15
3.0,ExtSQD,0,-92.1449018799,5.873707e-01,3.528183e-17,1.514129e-17,3.571962e-01
3.0,ExtSQD,1,-92.1438488826,2.777798e-16,2.043449e-19,4.929819e-01,4.395465e-16
3.0,ExtSQD,2,-92.1411233582,8.111677e-16,7.156977e-01,5.057437e-16,3.942538e-16
3.0,ExtSQD,3,-92.1391641077,3.422049e-16,1.317379e-15,1.587545e-01,3.663343e-16
3.0,ExtSQD,4,-92.1388879687,4.100831e-16,2.731918e-01,7.343030e-16,9.472313e-16
3.0,ExtSQD,5,-92.1344136237,3.824029e-16,1.511935e-03,2.275369e-16,2.458589e-16
3.0,ExtSQD,6,-92.1301608146,7.860895e-17,5.541081e-16,3.021821e-01,1.570580e-15
3.0,ExtSQD,7,-92.1273153548,2.451827e-01,6.263541e-15,1.694761e-16,1.441617e-01
3.0,ExtSQD,8,-92.1095487611,9.380900e-02,1.716286e-15,2.612220e-14,3.624122e-01
3.0,ExtSQD,9,-92.0821974527,1.027791e-16,1.024364e-03,1.247040e-17,1.894284e-15
3.0,ExtSQD,10,-92.0801718827,2.270569e-15,6.297391e-15,1.017490e-20,9.668877e-16
3.0,ExtSQD,11,-92.0736016021,4.139018e-03,1.661340e-14,3.306114e-15,1.996296e-04
3.0,ExtSQD,12,-92.0714697039,1.525310e-14,2.154647e-14,1.052088e-02,4.613934e-14
3.0,ExtSQD,13,-92.0697772089,4.777673e-13,7.599432e-14,2.693815e-14,3.268418e-13
3.0,ExtSQD,14,-92.0426502179,1.173097e-12,2.196512e-04,3.462679e-12,2.305032e-12
3.0,CIPSI_EN_SQD,0,-92.1468429211,9.980683e-01,3.289164e-17,1.177694e-22,1.798039e-03
3.0,CIPSI_EN_SQD,1,-92.1467202334,2.771711e-17,9.969757e-01,4.927305e-19,5.863409e-19
3.0,CIPSI_EN_SQD,2,-92.1450975155,1.793797e-03,3.750271e-21,2.068467e-18,9.977379e-01
3.0,CIPSI_EN_SQD,3,-92.1449809004,1.700172e-18,2.868819e-03,7.176481e-18,8.075816e-17
3.0,CIPSI_EN_SQD,4,-92.1449553948,5.817906e-19,1.918010e-19,1.870867e-01,2.399922e-17
3.0,CIPSI_EN_SQD,5,-92.1444163721,1.761310e-19,1.309739e-19,5.541808e-01,1.119286e-19
3.0,CIPSI_EN_SQD,6,-92.1441956836,7.159541e-20,2.574364e-18,2.585046e-01,8.272891e-18
3.0,CIPSI_EN_SQD,7,-92.1417859363,5.716996e-06,1.256612e-20,4.361444e-20,3.384617e-04
3.0,CIPSI_EN_SQD,8,-92.1416756406,7.434986e-20,1.018728e-05,5.944384e-20,6.795365e-26
3.0,CIPSI_EN_SQD,9,-92.0903219808,1.038091e-08,1.879131e-18,2.108111e-18,7.464812e-08
3.0,CIPSI_EN_SQD,10,-92.0898664593,1.707941e-21,2.789959e-08,3.725216e-19,1.605128e-21
3.0,CIPSI_EN_SQD,11,-92.0878229254,2.023181e-19,1.262232e-19,6.819954e-11,5.286829e-18
3.0,CIPSI_EN_SQD,12,-92.0878209998,6.369975e-18,8.470369e-19,1.024263e-18,4.593399e-18
3.0,CIPSI_EN_SQD,13,-92.0860360450,4.165960e-18,4.024275e-19,3.256407e-20,8.929716e-18
3.0,CIPSI_EN_SQD,14,-92.0536162694,2.505627e-13,1.968207e-13,7.568729e-15,2.742140e-13
