R_angstrom,n_configs,cumulative_weight
1.45,3527,99.9999988541
1.45,3570,99.9999991249
1.45,3613,99.9999993458
1.45,3656,99.9999995113
1.45,3699,99.9999996431
1.45,3742,99.9999997524
1.45,3785,99.9999998403
1.45,3828,99.9999999066
1.45,3871,99.9999999497
1.45,3914,99.9999999768
1.45,3957,99.9999999939
1.45,4000,99.9999999998
1.45,4043,100.0000000000
1.45,4086,100.0000000000
1.45,4129,100.0000000000
1.45,4172,100.0000000000
1.45,4215,100.0000000000
1.45,4258,100.0000000000
1.45,4301,100.0000000000
1.45,4344,100.0000000000
1.45,4368,100.0000000000
1.5,1,78.2618040650
1.5,44,98.4463533115
1.5,87,99.3245193037
1.5,130,99.6401910917
1.5,173,99.7667542790
1.5,216,99.8411679058
1.5,259,99.8843133087
1.5,302,99.9142917748
1.5,345,99.9342855168
1.5,388,99.9476375245
1.5,431,99.9576853967
1.5,474,99.9654757241
1.5,517,99.9715471788
1.5,560,99.9764439375
1.5,603,99.9803768693
1.5,646,99.9836161879
1.5,689,99.9861811010
1.5,732,99.9883256524
1.5,775,99.9900416120
1.5,818,99.9914415827
1.5,861,99.9926485053
1.5,904,99.9936911998
1.5,947,99.9946005960
1.5,990,99.9953954985
1.5,1033,99.9960600733
1.5,1076,99.9965975790
1.5,1119,99.9970403388
1.5,1162,99.9974154155
1.5,1205,99.9977443746
1.5,1248,99.9980242370
1.5,1291,99.9982677594
1.5,1334,99.9984827342
1.5,1377,99.9986685945
1.5,1420,99.9988279583
1.5,1463,99.9989669038
1.5,1506,99.9990872751
1.5,1549,99.9991902055
1.5,1592,99.9992793737
1.5,1635,99.9993563630
1.5,1678,99.9994252554
1.5,1721,99.9994864681
1.5,1764,99.9995411669
1.5,1807,99.9995901524
1.5,1850,99.9996348569
1.5,1893,99.9996753385
1.5,1936,99.9997116835
1.5,1979,99.9997447218
1.5,2022,99.9997740506
1.5,2065,99.9997999446
1.5,2108,99.9998225615
1.5,2151,99.9998427216
1.5,2194,99.9998604322
1.5,2237,99.9998761880
1.5,2280,99.9998904008
1.5,2323,99.9999033080
1.5,2366,99.9999150027
1.5,2409,99.9999252184
1.5,2452,99.9999341778
1.5,2495,99.9999419771
1.5,2538,99.9999490117
1.5,2581,99.9999551941
1.5,2624,99.9999605656
1.5,2667,99.9999653040
1.5,2710,99.9999695878
1.5,2753,99.9999733932
1.5,2796,99.9999767483
1.5,2839,99.9999797046
1.5,2882,99.9999823791
1.5,2925,99.9999847723
1.5,2968,99.9999868832
1.5,3011,99.9999887216
1.5,3054,99.9999903551
1.5,3097,99.9999917888
1.5,3140,99.9999930251
1.5,3183,99.9999941081
1.5,3226,99.9999950585
1.5,3269,99.9999958832
1.5,3312,99.9999966072
1.5,3355,99.9999972463
1.5,3398,99.9999978000
1.5,3441,99.9999982466
1.5,3484,99.9999986067
1.5,3527,99.9999989180
1.5,3570,99.9999991746
1.5,3613,99.9999993866
1.5,3656,99.9999995574
1.5,3699,99.9999996921
1.5,3742,99.9999997920
1.5,3785,99.9999998658
1.5,3828,99.9999999180
1.5,3871,99.9999999543
1.5,3914,99.9999999800
1.5,3957,99.9999999950
1.5,4000,99.9999999998
1.5,4043,100.0000000000
1.5,4086,100.0000000000
1.5,4129,100.0000000000
1.5,4172,100.0000000000
1.5,4215,100.0000000000
1.5,4258,100.0000000000
1.5,4301,100.0000000000
1.5,4344,100.0000000000
1.5,4368,100.0000000000
1.6,1,76.1195291675
1.6,44,98.4769487228
1.6,87,99.3225405180
1.6,130,99.6149345987
1.6,173,99.7470905719
1.6,216,99.8232375835
1.6,259,99.8733433623
1.6,302,99.9065982731
1.6,345,99.9275620086
1.6,388,99.9427255916
1.6,431,99.9539342038
1.6,474,99.9625702834
1.6,517,99.9694589327
1.6,560,99.9747197344
1.6,603,99.9789230286
1.6,646,99.9824167103
1.6,689,99.9852402375
1.6,732,99.9875166821
1.6,775,99.9894389724
1.6,818,99.9909796355
1.6,861,99.9922416764
1.6,904,99.9933380022
1.6,947,99.9942626135
1.6,990,99.9950641157
1.6,1033,99.9957384142
1.6,1076,99.9962978405
1.6,1119,99.9967825389
1.6,1162,99.9972016587
1.6,1205,99.9975602636
1.6,1248,99.9978627759
1.6,1291,99.9981155180
1.6,1334,99.9983341519
1.6,1377,99.9985259240
1.6,1420,99.9986965679
1.6,1463,99.9988467110
1.6,1506,99.9989804017
1.6,1549,99.9990984866
1.6,1592,99.9991990200
1.6,1635,99.9992870042
1.6,1678,99.9993650949
1.6,1721,99.9994344719
1.6,1764,99.9994969514
1.6,1807,99.9995520819
1.6,1850,99.9996024821
1.6,1893,99.9996468666
1.6,1936,99.9996855546
1.6,1979,99.9997191532
1.6,2022,99.9997489573
1.6,2065,99.9997759893
1.6,2108,99.9998000248
1.6,2151,99.9998218175
1.6,2194,99.9998415102
1.6,2237,99.9998591495
1.6,2280,99.9998753077
1.6,2323,99.9998896412
1.6,2366,99.9999024549
1.6,2409,99.9999138905
1.6,2452,99.9999239806
1.6,2495,99.9999329300
1.6,2538,99.9999409048
1.6,2581,99.9999480977
1.6,2624,99.9999544892
1.6,2667,99.9999600549
1.6,2710,99.9999649495
1.6,2753,99.9999692561
1.6,2796,99.9999730276
1.6,2839,99.9999763940
1.6,2882,99.9999793877
1.6,2925,99.9999820314
1.6,2968,99.9999843912
1.6,3011,99.9999865561
1.6,3054,99.9999885165
1.6,3097,99.9999902125
1.6,3140,99.9999917052
1.6,3183,99.9999930199
1.6,3226,99.9999941649
1.6,3269,99.9999951441
1.6,3312,99.9999959864
1.6,3355,99.9999967148
1.6,3398,99.9999973327
1.6,3441,99.9999978566
1.6,3484,99.9999983014
1.6,3527,99.9999986728
1.6,3570,99.9999989785
1.6,3613,99.9999992200
1.6,3656,99.9999994178
1.6,3699,99.9999995802
1.6,3742,99.9999997108
1.6,3785,99.9999998083
1.6,3828,99.9999998819
1.6,3871,99.9999999331
1.6,3914,99.9999999685
1.6,3957,99.9999999899
1.6,4000,99.9999999994
1.6,4043,100.0000000000
1.6,4086,100.0000000000
1.6,4129,100.0000000000
1.6,4172,100.0000000000
1.6,4215,100.0000000000
1.6,4258,100.0000000000
1.6,4301,100.0000000000
1.6,4344,100.0000000000
1.6,4368,100.0000000000
1.7,1,69.9195381401
1.7,44,98.2695848675
1.7,87,99.2369667471
1.7,130,99.5588230193
1.7,173,99.7109546672
1.7,216,99.7939515367
1.7,259,99.8524938818
1.7,302,99.8913409404
1.7,345,99.9174869114
1.7,388,99.9352957366
1.7,431,99.9478371943
1.7,474,99.9578406815
1.7,517,99.9658066461
1.7,560,99.9719933829
1.7,603,99.9767362193
1.7,646,99.9805463636
1.7,689,99.9836481972
1.7,732,99.9861862672
1.7,775,99.9883005841
1.7,818,99.9900242457
1.7,861,99.9914182279
1.7,904,99.9925911466
1.7,947,99.9936165527
1.7,990,99.9945029151
1.7,1033,99.9952439380
1.7,1076,99.9959017258
1.7,1119,99.9964471883
1.7,1162,99.9969053361
1.7,1205,99.9972956451
1.7,1248,99.9976192960
1.7,1291,99.9978984736
1.7,1334,99.9981421145
1.7,1377,99.9983517788
1.7,1420,99.9985419332
1.7,1463,99.9987101163
1.7,1506,99.9988575201
1.7,1549,99.9989871788
1.7,1592,99.9991018540
1.7,1635,99.9992031493
1.7,1678,99.9992916170
1.7,1721,99.9993686485
1.7,1764,99.9994378163
1.7,1807,99.9995005048
1.7,1850,99.9995560653
1.7,1893,99.9996045788
1.7,1936,99.9996477818
1.7,1979,99.9996862434
1.7,2022,99.9997201574
1.7,2065,99.9997507228
1.7,2108,99.9997778451
1.7,2151,99.9998024308
1.7,2194,99.9998245460
1.7,2237,99.9998441735
1.7,2280,99.9998619246
1.7,2323,99.9998781452
1.7,2366,99.9998927767
1.7,2409,99.9999054337
1.7,2452,99.9999168023
1.7,2495,99.9999270041
1.7,2538,99.9999359223
1.7,2581,99.9999436510
1.7,2624,99.9999504561
1.7,2667,99.9999565551
1.7,2710,99.9999619240
1.7,2753,99.9999665844
1.7,2796,99.9999706376
1.7,2839,99.9999742289
1.7,2882,99.9999774663
1.7,2925,99.9999803874
1.7,2968,99.9999829792
1.7,3011,99.9999853203
1.7,3054,99.9999874506
1.7,3097,99.9999893149
1.7,3140,99.9999909546
1.7,3183,99.9999923672
1.7,3226,99.9999936021
1.7,3269,99.9999946634
1.7,3312,99.9999955837
1.7,3355,99.9999963834
1.7,3398,99.9999970796
1.7,3441,99.9999976623
1.7,3484,99.9999981559
1.7,3527,99.9999985669
1.7,3570,99.9999988976
1.7,3613,99.9999991611
1.7,3656,99.9999993724
1.7,3699,99.9999995504
1.7,3742,99.9999996930
1.7,3785,99.9999997996
1.7,3828,99.9999998792
1.7,3871,99.9999999322
1.7,3914,99.9999999681
1.7,3957,99.9999999906
1.7,4000,99.9999999994
1.7,4043,100.0000000000
1.7,4086,100.0000000000
1.7,4129,100.0000000000
1.7,4172,100.0000000000
1.7,4215,100.0000000000
1.7,4258,100.0000000000
1.7,4301,100.0000000000
1.7,4344,100.0000000000
1.7,4368,100.0000000000
1.8,1,64.4512593401
1.8,44,98.1493434931
1.8,87,99.1887024112
1.8,130,99.5359779280
1.8,173,99.6990815930
1.8,216,99.7901854234
1.8,259,99.8509656435
1.8,302,99.8910067373
1.8,345,99.9164381599
1.8,388,99.9350595562
1.8,431,99.9483458205
1.8,474,99.9585891355
1.8,517,99.9666589804
1.8,560,99.9727540464
1.8,603,99.9774331465
1.8,646,99.9811953498
1.8,689,99.9841985004
1.8,732,99.9867125665
1.8,775,99.9887642465
1.8,818,99.9904196870
1.8,861,99.9918065504
1.8,904,99.9929868112
1.8,947,99.9940209302
1.8,990,99.9949046243
1.8,1033,99.9956626875
1.8,1076,99.9962836758
1.8,1119,99.9967897526
1.8,1162,99.9972075689
1.8,1205,99.9975642875
1.8,1248,99.9978706592
1.8,1291,99.9981368601
1.8,1334,99.9983666065
1.8,1377,99.9985675052
1.8,1420,99.9987456243
1.8,1463,99.9989025498
1.8,1506,99.9990413261
1.8,1549,99.9991580572
1.8,1592,99.9992567190
1.8,1635,99.9993429019
1.8,1678,99.9994194227
1.8,1721,99.9994860206
1.8,1764,99.9995454162
1.8,1807,99.9995985100
1.8,1850,99.9996451702
1.8,1893,99.9996865310
1.8,1936,99.9997226940
1.8,1979,99.9997545978
1.8,2022,99.9997828402
1.8,2065,99.9998081812
1.8,2108,99.9998311279
1.8,2151,99.9998513762
1.8,2194,99.9998694151
1.8,2237,99.9998852285
1.8,2280,99.9998992190
1.8,2323,99.9999116274
1.8,2366,99.9999225352
1.8,2409,99.9999321407
1.8,2452,99.9999405331
1.8,2495,99.9999478962
1.8,2538,99.9999544457
1.8,2581,99.9999601620
1.8,2624,99.9999651682
1.8,2667,99.9999695808
1.8,2710,99.9999735017
1.8,2753,99.9999769661
1.8,2796,99.9999800384
1.8,2839,99.9999827324
1.8,2882,99.9999851328
1.8,2925,99.9999872402
1.8,2968,99.9999890921
1.8,3011,99.9999907128
1.8,3054,99.9999921465
1.8,3097,99.9999934070
1.8,3140,99.9999944894
1.8,3183,99.9999953819
1.8,3226,99.9999961643
1.8,3269,99.9999968304
1.8,3312,99.9999974028
1.8,3355,99.9999979023
1.8,3398,99.9999983104
1.8,3441,99.9999986586
1.8,3484,99.9999989500
1.8,3527,99.9999991827
1.8,3570,99.9999993779
1.8,3613,99.9999995411
1.8,3656,99.9999996715
1.8,3699,99.9999997717
1.8,3742,99.9999998495
1.8,3785,99.9999999064
1.8,3828,99.9999999455
1.8,3871,99.9999999723
1.8,3914,99.9999999885
1.8,3957,99.9999999968
1.8,4000,99.9999999999
1.8,4043,100.0000000000
1.8,4086,100.0000000000
1.8,4129,100.0000000000
1.8,4172,100.0000000000
1.8,4215,100.0000000000
1.8,4258,100.0000000000
1.8,4301,100.0000000000
1.8,4344,100.0000000000
1.8,4368,100.0000000000
1.9,1,60.2559313720
1.9,44,98.0540970048
1.9,87,99.1110246504
1.9,130,99.5043252345
1.9,173,99.6798701220
1.9,216,99.7762547663
1.9,259,99.8396162654
1.9,302,99.8807853351
1.9,345,99.9106496441
1.9,388,99.9311028433
1.9,431,99.9453847383
1.9,474,99.9560577202
1.9,517,99.9646300810
1.9,560,99.9712415607
1.9,603,99.9763788502
1.9,646,99.9803971132
1.9,689,99.9835878592
1.9,732,99.9860833241
1.9,775,99.9881618078
1.9,818,99.9899308603
1.9,861,99.9914194693
1.9,904,99.9926926803
1.9,947,99.9937576057
1.9,990,99.9946349690
1.9,1033,99.9953717708
1.9,1076,99.9960097991
1.9,1119,99.9965393554
1.9,1162,99.9969835429
1.9,1205,99.9973751892
1.9,1248,99.9977177433
1.9,1291,99.9980138457
1.9,1334,99.9982735633
1.9,1377,99.9984908962
1.9,1420,99.9986760802
1.9,1463,99.9988351050
1.9,1506,99.9989742923
1.9,1549,99.9990951804
1.9,1592,99.9991985958
1.9,1635,99.9992888149
1.9,1678,99.9993680037
1.9,1721,99.9994384471
1.9,1764,99.9995000381
1.9,1807,99.9995555413
1.9,1850,99.9996062183
1.9,1893,99.9996523083
1.9,1936,99.9996912173
1.9,1979,99.9997258772
1.9,2022,99.9997569623
1.9,2065,99.9997847047
1.9,2108,99.9998096833
1.9,2151,99.9998319822
1.9,2194,99.9998517635
1.9,2237,99.9998690134
1.9,2280,99.9998844134
1.9,2323,99.9998979289
1.9,2366,99.9999101651
1.9,2409,99.9999210403
1.9,2452,99.9999306679
1.9,2495,99.9999390979
1.9,2538,99.9999466471
1.9,2581,99.9999532785
1.9,2624,99.9999590587
1.9,2667,99.9999642019
1.9,2710,99.9999688031
1.9,2753,99.9999729258
1.9,2796,99.9999765243
1.9,2839,99.9999796607
1.9,2882,99.9999823836
1.9,2925,99.9999847939
1.9,2968,99.9999869424
1.9,3011,99.9999888682
1.9,3054,99.9999905694
1.9,3097,99.9999920027
1.9,3140,99.9999932433
1.9,3183,99.9999943161
1.9,3226,99.9999952382
1.9,3269,99.9999960258
1.9,3312,99.9999967090
1.9,3355,99.9999973118
1.9,3398,99.9999978264
1.9,3441,99.9999982624
1.9,3484,99.9999986310
1.9,3527,99.9999989442
1.9,3570,99.9999991975
1.9,3613,99.9999994075
1.9,3656,99.9999995679
1.9,3699,99.9999996933
1.9,3742,99.9999997911
1.9,3785,99.9999998677
1.9,3828,99.9999999239
1.9,3871,99.9999999601
1.9,3914,99.9999999824
1.9,3957,99.9999999950
1.9,4000,99.9999999998
1.9,4043,100.0000000000
1.9,4086,100.0000000000
1.9,4129,100.0000000000
1.9,4172,100.0000000000
1.9,4215,100.0000000000
1.9,4258,100.0000000000
1.9,4301,100.0000000000
1.9,4344,100.0000000000
1.9,4368,100.0000000000
2.0,1,52.4624409432
2.0,44,97.7807861586
2.0,87,98.9209925969
2.0,130,99.3679128713
2.0,173,99.5886843171
2.0,216,99.7083231230
2.0,259,99.7855874874
2.0,302,99.8381325747
2.0,345,99.8738567195
2.0,388,99.9002999005
2.0,431,99.9201695030
2.0,474,99.9358017452
2.0,517,99.9477224032
2.0,560,99.9567794018
2.0,603,99.9641034775
2.0,646,99.9700743023
2.0,689,99.9749401834
2.0,732,99.9788115434
2.0,775,99.9818570730
2.0,818,99.9843633908
2.0,861,99.9864888085
2.0,904,99.9883273027
2.0,947,99.9898970167
2.0,990,99.9912231099
2.0,1033,99.9923899591
2.0,1076,99.9933716447
2.0,1119,99.9941937514
2.0,1162,99.9948985761
2.0,1205,99.9954996235
2.0,1248,99.9960222743
2.0,1291,99.9964778951
2.0,1334,99.9968767419
2.0,1377,99.9972324213
2.0,1420,99.9975441578
2.0,1463,99.9978187729
2.0,1506,99.9980627239
2.0,1549,99.9982802266
2.0,1592,99.9984734850
2.0,1635,99.9986438434
2.0,1678,99.9987960460
2.0,1721,99.9989304529
2.0,1764,99.9990500967
2.0,1807,99.9991536943
2.0,1850,99.9992451580
2.0,1893,99.9993271033
2.0,1936,99.9993970097
2.0,1979,99.9994586759
2.0,2022,99.9995155250
2.0,2065,99.9995674845
2.0,2108,99.9996135244
2.0,2151,99.9996555662
2.0,2194,99.9996934173
2.0,2237,99.9997274959
2.0,2280,99.9997578244
2.0,2323,99.9997847457
2.0,2366,99.9998089540
2.0,2409,99.9998305740
2.0,2452,99.9998498804
2.0,2495,99.9998671030
2.0,2538,99.9998824819
2.0,2581,99.9998963033
2.0,2624,99.9999083584
2.0,2667,99.9999190725
2.0,2710,99.9999287115
2.0,2753,99.9999373927
2.0,2796,99.9999452885
2.0,2839,99.9999523301
2.0,2882,99.9999585848
2.0,2925,99.9999640964
2.0,2968,99.9999690304
2.0,3011,99.9999733620
2.0,3054,99.9999772533
2.0,3097,99.9999806591
2.0,3140,99.9999836519
2.0,3183,99.9999862212
2.0,3226,99.9999884503
2.0,3269,99.9999903933
2.0,3312,99.9999920631
2.0,3355,99.9999934856
2.0,3398,99.9999946971
2.0,3441,99.9999957219
2.0,3484,99.9999966070
2.0,3527,99.9999973276
2.0,3570,99.9999979149
2.0,3613,99.9999984044
2.0,3656,99.9999988138
2.0,3699,99.9999991522
2.0,3742,99.9999994208
2.0,3785,99.9999996227
2.0,3828,99.9999997760
2.0,3871,99.9999998813
2.0,3914,99.9999999495
2.0,3957,99.9999999867
2.0,4000,99.9999999993
2.0,4043,100.0000000000
2.0,4086,100.0000000000
2.0,4129,100.0000000000
2.0,4172,100.0000000000
2.0,4215,100.0000000000
2.0,4258,100.0000000000
2.0,4301,100.0000000000
2.0,4344,100.0000000000
2.0,4368,100.0000000000
2.1,1,49.0283561536
2.1,44,98.0818721044
2.1,87,99.0821181760
2.1,130,99.4694365774
2.1,173,99.6640695679
2.1,216,99.7621176221
2.1,259,99.8260071010
2.1,302,99.8683594638
2.1,345,99.8986674582
2.1,388,99.9205890754
2.1,431,99.9371011048
2.1,474,99.9492136395
2.1,517,99.9580630226
2.1,560,99.9650247375
2.1,603,99.9706831348
2.1,646,99.9750841001
2.1,689,99.9785461977
2.1,732,99.9814917368
2.1,775,99.9840278827
2.1,818,99.9862401372
2.1,861,99.9881203472
2.1,904,99.9897279530
2.1,947,99.9910799589
2.1,990,99.9922086398
2.1,1033,99.9931735985
2.1,1076,99.9939860584
2.1,1119,99.9946976570
2.1,1162,99.9953115228
2.1,1205,99.9958484731
2.1,1248,99.9963137139
2.1,1291,99.9967239627
2.1,1334,99.9970827691
2.1,1377,99.9973934213
2.1,1420,99.9976670269
2.1,1463,99.9979131127
2.1,1506,99.9981315867
2.1,1549,99.9983263558
2.1,1592,99.9984986836
2.1,1635,99.9986537383
2.1,1678,99.9987945639
2.1,1721,99.9989219999
2.1,1764,99.9990359583
2.1,1807,99.9991364117
2.1,1850,99.9992275987
2.1,1893,99.9993088110
2.1,1936,99.9993813115
2.1,1979,99.9994468771
2.1,2022,99.9995071331
2.1,2065,99.9995611484
2.1,2108,99.9996081916
2.1,2151,99.9996498824
2.1,2194,99.9996872126
2.1,2237,99.9997204619
2.1,2280,99.9997503236
2.1,2323,99.9997768377
2.1,2366,99.9998003118
2.1,2409,99.9998214256
2.1,2452,99.9998405129
2.1,2495,99.9998575683
2.1,2538,99.9998730152
2.1,2581,99.9998868954
2.1,2624,99.9998994319
2.1,2667,99.9999107160
2.1,2710,99.9999209151
2.1,2753,99.9999300455
2.1,2796,99.9999382354
2.1,2839,99.9999456339
2.1,2882,99.9999523434
2.1,2925,99.9999583868
2.1,2968,99.9999637477
2.1,3011,99.9999685338
2.1,3054,99.9999727829
2.1,3097,99.9999764924
2.1,3140,99.9999797726
2.1,3183,99.9999826499
2.1,3226,99.9999851812
2.1,3269,99.9999874442
2.1,3312,99.9999894525
2.1,3355,99.9999912089
2.1,3398,99.9999927180
2.1,3441,99.9999939899
2.1,3484,99.9999950837
2.1,3527,99.9999960122
2.1,3570,99.9999967988
2.1,3613,99.9999974741
2.1,3656,99.9999980446
2.1,3699,99.9999985086
2.1,3742,99.9999988906
2.1,3785,99.9999991973
2.1,3828,99.9999994441
2.1,3871,99.9999996361
2.1,3914,99.9999997799
2.1,3957,99.9999998788
2.1,4000,99.9999999438
2.1,4043,99.9999999807
2.1,4086,99.9999999967
2.1,4129,100.0000000000
2.1,4172,100.0000000000
2.1,4215,100.0000000000
2.1,4258,100.0000000000
2.1,4301,100.0000000000
2.1,4344,100.0000000000
2.1,4368,100.0000000000
2.2,1,41.4522172047
2.2,44,98.1308471911
2.2,87,99.1373090737
2.2,130,99.4900076792
2.2,173,99.6722794819
2.2,216,99.7735516928
2.2,259,99.8376448203
2.2,302,99.8796297613
2.2,345,99.9086268753
2.2,388,99.9290683345
2.2,431,99.9438014130
2.2,474,99.9544451793
2.2,517,99.9624210667
2.2,560,99.9687710584
2.2,603,99.9736728414
2.2,646,99.9777077986
2.2,689,99.9809847964
2.2,732,99.9837363785
2.2,775,99.9860269387
2.2,818,99.9879399799
2.2,861,99.9895845598
2.2,904,99.9910226495
2.2,947,99.9922329229
2.2,990,99.9932188090
2.2,1033,99.9940396670
2.2,1076,99.9947463438
2.2,1119,99.9953543554
2.2,1162,99.9958727291
2.2,1205,99.9963275167
2.2,1248,99.9967352286
2.2,1291,99.9970991098
2.2,1334,99.9974150402
2.2,1377,99.9976934845
2.2,1420,99.9979344947
2.2,1463,99.9981486071
2.2,1506,99.9983417813
2.2,1549,99.9985153123
2.2,1592,99.9986681901
2.2,1635,99.9988062861
2.2,1678,99.9989320367
2.2,1721,99.9990441329
2.2,1764,99.9991439737
2.2,1807,99.9992324258
2.2,1850,99.9993122547
2.2,1893,99.9993840898
2.2,1936,99.9994485600
2.2,1979,99.9995070704
2.2,2022,99.9995598539
2.2,2065,99.9996078060
2.2,2108,99.9996499257
2.2,2151,99.9996876300
2.2,2194,99.9997210882
2.2,2237,99.9997507352
2.2,2280,99.9997768499
2.2,2323,99.9998003585
2.2,2366,99.9998214990
2.2,2409,99.9998400133
2.2,2452,99.9998568332
2.2,2495,99.9998723560
2.2,2538,99.9998864476
2.2,2581,99.9998990916
2.2,2624,99.9999105046
2.2,2667,99.9999208258
2.2,2710,99.9999302095
2.2,2753,99.9999385620
2.2,2796,99.9999460372
2.2,2839,99.9999526917
2.2,2882,99.9999585645
2.2,2925,99.9999637777
2.2,2968,99.9999684013
2.2,3011,99.9999724782
2.2,3054,99.9999761122
2.2,3097,99.9999793493
2.2,3140,99.9999822103
2.2,3183,99.9999847257
2.2,3226,99.9999869285
2.2,3269,99.9999888410
2.2,3312,99.9999905752
2.2,3355,99.9999921128
2.2,3398,99.9999934378
2.2,3441,99.9999945949
2.2,3484,99.9999955806
2.2,3527,99.9999964191
2.2,3570,99.9999971355
2.2,3613,99.9999977391
2.2,3656,99.9999982610
2.2,3699,99.9999986951
2.2,3742,99.9999990318
2.2,3785,99.9999992988
2.2,3828,99.9999995124
2.2,3871,99.9999996801
2.2,3914,99.9999998072
2.2,3957,99.9999998959
2.2,4000,99.9999999509
2.2,4043,99.9999999831
2.2,4086,99.9999999973
2.2,4129,100.0000000000
2.2,4172,100.0000000000
2.2,4215,100.0000000000
2.2,4258,100.0000000000
2.2,4301,100.0000000000
2.2,4344,100.0000000000
2.2,4368,100.0000000000
2.3,1,28.4351948057
2.3,44,97.1905893902
2.3,87,98.5289159074
2.3,130,99.1178026898
2.3,173,99.4149464983
2.3,216,99.5733984944
2.3,259,99.6805445329
2.3,302,99.7595883953
2.3,345,99.8185335471
2.3,388,99.8608821546
2.3,431,99.8914729980
2.3,474,99.9137992469
2.3,517,99.9308872967
2.3,560,99.9437612614
2.3,603,99.9535713572
2.3,646,99.9611255283
2.3,689,99.9669994024
2.3,732,99.9716505680
2.3,775,99.9755395616
2.3,818,99.9787524759
2.3,861,99.9814627238
2.3,904,99.9837771309
2.3,947,99.9857415842
2.3,990,99.9874361359
2.3,1033,99.9888783529
2.3,1076,99.9901060030
2.3,1119,99.9911702102
2.3,1162,99.9921096371
2.3,1205,99.9929245411
2.3,1248,99.9936554546
2.3,1291,99.9943105736
2.3,1334,99.9948966552
2.3,1377,99.9954235778
2.3,1420,99.9959035049
2.3,1463,99.9963234635
2.3,1506,99.9967028232
2.3,1549,99.9970383542
2.3,1592,99.9973392648
2.3,1635,99.9976106361
2.3,1678,99.9978537045
2.3,1721,99.9980715280
2.3,1764,99.9982644380
2.3,1807,99.9984337091
2.3,1850,99.9985855650
2.3,1893,99.9987255897
2.3,1936,99.9988514430
2.3,1979,99.9989656818
2.3,2022,99.9990692801
2.3,2065,99.9991634947
2.3,2108,99.9992492906
2.3,2151,99.9993265964
2.3,2194,99.9993963547
2.3,2237,99.9994595256
2.3,2280,99.9995152622
2.3,2323,99.9995656188
2.3,2366,99.9996114157
2.3,2409,99.9996528612
2.3,2452,99.9996904406
2.3,2495,99.9997249379
2.3,2538,99.9997559536
2.3,2581,99.9997837580
2.3,2624,99.9998089042
2.3,2667,99.9998311299
2.3,2710,99.9998510982
2.3,2753,99.9998690631
2.3,2796,99.9998849596
2.3,2839,99.9998993600
2.3,2882,99.9999122089
2.3,2925,99.9999236939
2.3,2968,99.9999339205
2.3,3011,99.9999430050
2.3,3054,99.9999509849
2.3,3097,99.9999579673
2.3,3140,99.9999641243
2.3,3183,99.9999695094
2.3,3226,99.9999741529
2.3,3269,99.9999782466
2.3,3312,99.9999818577
2.3,3355,99.9999849177
2.3,3398,99.9999874962
2.3,3441,99.9999897059
2.3,3484,99.9999915572
2.3,3527,99.9999931250
2.3,3570,99.9999944326
2.3,3613,99.9999955259
2.3,3656,99.9999964476
2.3,3699,99.9999972237
2.3,3742,99.9999978807
2.3,3785,99.9999984226
2.3,3828,99.9999988738
2.3,3871,99.9999992439
2.3,3914,99.9999995328
2.3,3957,99.9999997337
2.3,4000,99.9999998656
2.3,4043,99.9999999461
2.3,4086,99.9999999886
2.3,4129,99.9999999999
2.3,4172,100.0000000000
2.3,4215,100.0000000000
2.3,4258,100.0000000000
2.3,4301,100.0000000000
2.3,4344,100.0000000000
2.3,4368,100.0000000000
2.4,1,33.2907503207
2.4,44,97.6034998141
2.4,87,98.8843382296
2.4,130,99.3185761005
2.4,173,99.5527281507
2.4,216,99.6899241687
2.4,259,99.7801442550
2.4,302,99.8420467003
2.4,345,99.8826747304
2.4,388,99.9083288505
2.4,431,99.9269144591
2.4,474,99.9410936659
2.4,517,99.9515010734
2.4,560,99.9595755263
2.4,603,99.9659455585
2.4,646,99.9709301438
2.4,689,99.9750028433
2.4,732,99.9784212043
2.4,775,99.9813318728
2.4,818,99.9837697618
2.4,861,99.9858084417
2.4,904,99.9875356207
2.4,947,99.9890361381
2.4,990,99.9903436755
2.4,1033,99.9914779774
2.4,1076,99.9924763833
2.4,1119,99.9933309930
2.4,1162,99.9940566730
2.4,1205,99.9946930202
2.4,1248,99.9952527656
2.4,1291,99.9957542849
2.4,1334,99.9962000496
2.4,1377,99.9965999921
2.4,1420,99.9969548742
2.4,1463,99.9972717818
2.4,1506,99.9975566776
2.4,1549,99.9978097085
2.4,1592,99.9980330326
2.4,1635,99.9982339709
2.4,1678,99.9984153853
2.4,1721,99.9985803968
2.4,1764,99.9987253066
2.4,1807,99.9988558516
2.4,1850,99.9989730362
2.4,1893,99.9990778572
2.4,1936,99.9991716060
2.4,1979,99.9992548976
2.4,2022,99.9993284387
2.4,2065,99.9993947512
2.4,2108,99.9994551857
2.4,2151,99.9995100912
2.4,2194,99.9995605340
2.4,2237,99.9996057620
2.4,2280,99.9996470068
2.4,2323,99.9996848698
2.4,2366,99.9997195082
2.4,2409,99.9997503383
2.4,2452,99.9997777411
2.4,2495,99.9998022894
2.4,2538,99.9998245384
2.4,2581,99.9998445689
2.4,2624,99.9998622050
2.4,2667,99.9998779538
2.4,2710,99.9998916999
2.4,2753,99.9999039346
2.4,2796,99.9999151871
2.4,2839,99.9999254752
