R_angstrom,n_configs,cumulative_weight
1.15,1741,99.9999455117
1.15,1771,99.9999519669
1.15,1801,99.9999575893
1.15,1831,99.9999623163
1.15,1861,99.9999665606
1.15,1891,99.9999703763
1.15,1921,99.9999736790
1.15,1951,99.9999765531
1.15,1981,99.9999791078
1.15,2011,99.9999814290
1.15,2041,99.9999835358
1.15,2071,99.9999854368
1.15,2101,99.9999871403
1.15,2131,99.9999886428
1.15,2161,99.9999899697
1.15,2191,99.9999911554
1.15,2221,99.9999921883
1.15,2251,99.9999931009
1.15,2281,99.9999939392
1.15,2311,99.9999946862
1.15,2341,99.9999953466
1.15,2371,99.9999959374
1.15,2401,99.9999964636
1.15,2431,99.9999969322
1.15,2461,99.9999973454
1.15,2491,99.9999977130
1.15,2521,99.9999980472
1.15,2551,99.9999983475
1.15,2581,99.9999986149
1.15,2611,99.9999988495
